HURID,NAME,YEAR,MONTH,DAY,HOURS,RECID,StatusOfSys,LAT,LOG,MaxWind,MinPress,34KTWindNE,34KTWindSE,34KTWindSW,34KTWindNW,50KTWindNE,50KTWindSE,50KTWindSW,50KTWindNW,64KTWindNE,64KTWindSE,64KTWindSW,64KTWindNW
AL222005,TAMMY,2005,10,6,1200,,TD,31.8,-84.6,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL222005,TAMMY,2005,10,6,1800,,TD,31.2,-85.8,15,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL222005,TAMMY,2005,10,7,0,,LO,30.3,-85.6,10,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,8,600,,SD,26.1,-57.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,8,1200,,SD,27.7,-58.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,8,1800,,SD,28.8,-60.1,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,9,0,,SD,29.3,-62,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,9,600,,SD,29.3,-63.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,9,1200,,SD,29.5,-64.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,9,1800,,SD,30,-65.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,10,0,,SD,30.7,-66,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,10,600,,LO,31.6,-67.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,10,1200,,LO,32.5,-68.9,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,10,1800,,LO,33.5,-70,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,11,0,,LO,34.3,-71,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,11,600,,LO,35.5,-71.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,11,1200,,EX,36.7,-71.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,11,1800,,EX,37.8,-71.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,12,0,,EX,38.5,-71.9,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,12,600,,EX,38.8,-72.4,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,12,1200,,EX,38.9,-73,35,1011,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,12,1800,,EX,38.7,-73.5,40,1011,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,13,0,,EX,38.3,-73.5,40,1010,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,13,600,,EX,37.7,-73.5,40,1010,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,13,1200,,EX,37.2,-73,40,1008,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,13,1800,,EX,37.8,-73,40,1006,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,14,0,,EX,38,-73.4,40,1006,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,14,600,,EX,37.6,-73.8,40,1005,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,14,1200,,EX,38.6,-73.8,35,1005,180,0,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,2005,10,14,1800,,EX,39.6,-73.8,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,8,600,,SS,32.9,-20.6,40,1001,60,60,60,70,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,8,1200,,SS,33,-20.3,45,1000,60,60,50,60,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,8,1800,,SS,33.1,-20.1,45,1000,60,60,40,50,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,9,0,,SS,33.2,-20,45,999,60,60,40,50,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,9,600,,SS,33.4,-19.6,50,998,50,50,50,50,20,20,20,0,0,0,0,0
AL242005,VINCE,2005,10,9,1200,,TS,33.8,-19.3,55,995,60,60,60,60,20,20,20,20,0,0,0,0
AL242005,VINCE,2005,10,9,1800,,HU,34.1,-18.9,65,988,70,70,70,70,30,30,30,30,15,15,15,15
AL242005,VINCE,2005,10,10,0,,TS,34.3,-18.3,60,990,60,70,60,50,30,30,30,20,0,0,0,0
AL242005,VINCE,2005,10,10,600,,TS,34.5,-17.2,50,992,50,60,50,20,0,40,0,0,0,0,0,0
AL242005,VINCE,2005,10,10,1200,,TS,34.7,-15.3,45,995,50,60,50,20,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,10,1800,,TS,35.4,-12.8,35,998,50,60,50,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,11,0,,TD,36.1,-10.5,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,11,600,,TD,36.7,-8.3,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,11,900,L,TD,37.2,-7.1,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,VINCE,2005,10,11,1200,,TD,37.7,-6,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,15,1800,,TD,17.6,-78.5,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,16,0,,TD,17.6,-78.8,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,16,600,,TD,17.5,-79,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,16,1200,,TD,17.5,-79.2,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,16,1800,,TD,17.5,-79.4,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,17,0,,TD,17.4,-79.6,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,17,600,,TS,16.9,-79.6,35,1000,0,0,40,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,17,1200,,TS,16.3,-79.7,40,999,0,60,40,0,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,17,1800,,TS,16,-79.8,45,997,30,60,60,30,0,0,0,0,0,0,0,0
AL252005,WILMA,2005,10,18,0,,TS,15.8,-79.9,55,988,60,60,60,60,20,20,20,20,0,0,0,0
AL252005,WILMA,2005,10,18,600,,TS,15.7,-79.9,60,982,60,60,50,60,20,20,20,20,0,0,0,0
AL252005,WILMA,2005,10,18,1200,,HU,16.2,-80.3,65,979,105,75,50,105,30,20,20,30,15,15,0,15
AL252005,WILMA,2005,10,18,1800,,HU,16.6,-81.1,75,975,120,75,60,120,50,30,30,50,15,15,15,15
AL252005,WILMA,2005,10,19,0,,HU,16.6,-81.8,130,946,135,90,90,135,60,30,30,60,15,15,15,15
AL252005,WILMA,2005,10,19,600,,HU,17,-82.2,150,892,140,90,90,140,60,30,30,60,30,15,15,30
AL252005,WILMA,2005,10,19,1200,,HU,17.3,-82.8,160,882,170,125,90,140,70,45,45,70,45,20,20,45
AL252005,WILMA,2005,10,19,1800,,HU,17.4,-83.4,140,892,200,200,100,150,75,60,60,75,50,40,40,50
AL252005,WILMA,2005,10,20,0,,HU,17.9,-84,135,892,200,200,110,150,75,75,60,75,60,40,40,60
AL252005,WILMA,2005,10,20,600,,HU,18.1,-84.7,130,901,200,200,110,150,75,75,60,75,60,40,40,60
AL252005,WILMA,2005,10,20,1200,,HU,18.3,-85.2,130,910,200,150,110,175,110,85,60,110,75,75,45,75
AL252005,WILMA,2005,10,20,1800,,HU,18.6,-85.5,130,917,175,150,120,175,110,90,75,110,75,75,60,75
AL252005,WILMA,2005,10,21,0,,HU,19.1,-85.8,130,924,175,150,120,175,110,90,75,110,75,75,60,75
AL252005,WILMA,2005,10,21,600,,HU,19.5,-86.1,130,930,175,150,120,175,110,90,75,110,75,75,60,75
AL252005,WILMA,2005,10,21,1200,,HU,20.1,-86.4,125,929,175,175,120,150,100,90,75,100,75,75,60,75
AL252005,WILMA,2005,10,21,1800,,HU,20.3,-86.7,120,926,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005,10,21,2145,L,HU,20.6,-86.8,130,927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,2005,10,22,0,,HU,20.6,-86.8,120,930,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005,10,22,330,L,HU,20.8,-86.9,115,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,2005,10,22,600,,HU,20.8,-87,110,935,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005,10,22,1200,,HU,21,-87.1,100,947,175,175,120,150,100,100,75,100,75,75,60,75
AL252005,WILMA,2005,10,22,1800,,HU,21.3,-87.1,85,958,175,175,120,150,100,100,75,100,75,75,50,75
AL252005,WILMA,2005,10,23,0,,HU,21.6,-87,85,960,175,175,120,150,100,100,75,90,60,60,50,60
AL252005,WILMA,2005,10,23,600,,HU,21.8,-86.8,85,962,175,175,125,175,100,100,75,90,60,60,40,40
AL252005,WILMA,2005,10,23,1200,,HU,22.4,-86.1,85,961,200,200,125,175,100,100,75,90,60,60,40,40
AL252005,WILMA,2005,10,23,1800,,HU,23.1,-85.4,90,963,200,200,150,150,125,125,90,90,65,75,50,50
AL252005,WILMA,2005,10,24,0,,HU,24,-84.3,95,958,200,200,150,150,125,125,90,90,65,75,50,50
AL252005,WILMA,2005,10,24,600,,HU,25,-83.1,110,953,200,200,175,150,125,125,100,90,75,80,75,50
AL252005,WILMA,2005,10,24,1030,L,HU,25.9,-81.7,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL252005,WILMA,2005,10,24,1200,,HU,26.2,-81,95,950,200,225,200,150,125,150,100,90,75,90,75,40
AL252005,WILMA,2005,10,24,1800,,HU,28,-78.8,105,955,200,225,200,150,125,150,100,90,75,90,75,40
AL252005,WILMA,2005,10,25,0,,HU,30.1,-76,110,955,200,225,250,150,125,150,100,90,75,90,75,40
AL252005,WILMA,2005,10,25,600,,HU,33.3,-72,100,963,200,275,375,150,125,150,100,75,75,90,60,40
AL252005,WILMA,2005,10,25,1200,,HU,36.8,-67.9,90,970,200,300,375,175,125,150,100,75,75,90,60,40
AL252005,WILMA,2005,10,25,1800,,HU,40.5,-63.5,75,976,200,300,375,175,125,150,100,75,60,75,45,45
AL252005,WILMA,2005,10,26,0,,EX,42.5,-60,60,978,200,300,375,175,125,150,100,75,0,0,0,0
AL252005,WILMA,2005,10,26,600,,EX,44,-57.5,55,982,200,300,375,175,125,150,100,75,0,0,0,0
AL252005,WILMA,2005,10,26,1200,,EX,45,-55,50,986,200,300,375,175,125,150,100,75,0,0,0,0
AL252005,WILMA,2005,10,26,1800,,EX,45.5,-52,40,990,200,300,375,175,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,22,1200,,TD,15.8,-67.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,22,1800,,TS,16.5,-68.5,35,1005,40,0,0,40,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,23,0,,TS,17.3,-69.6,45,1000,45,20,20,45,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,23,600,,TS,17.8,-70.5,45,998,40,20,0,20,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,23,1000,L,TS,18.3,-71.3,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL262005,ALPHA,2005,10,23,1200,,TS,18.6,-72.2,35,1002,30,20,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,23,1800,,TD,19.8,-72.7,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,24,0,,TD,21.6,-72.9,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,24,600,,TD,23.5,-73,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,24,1200,,TD,25.1,-72.4,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,ALPHA,2005,10,24,1800,,TD,27.9,-70.8,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL272005,BETA,2005,10,26,1800,,TD,10.4,-80.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL272005,BETA,2005,10,27,0,,TD,10.7,-81.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL272005,BETA,2005,10,27,600,,TS,11,-81.3,35,1005,30,30,20,20,0,0,0,0,0,0,0,0
AL272005,BETA,2005,10,27,1200,,TS,11.3,-81.3,45,1000,35,35,35,25,0,0,0,0,0,0,0,0
AL272005,BETA,2005,10,27,1800,,TS,11.6,-81.3,50,997,35,35,35,25,15,15,15,10,0,0,0,0
AL272005,BETA,2005,10,28,0,,TS,11.9,-81.2,50,995,35,35,35,25,15,15,15,10,0,0,0,0
AL272005,BETA,2005,10,28,600,,TS,12.3,-81.1,50,994,35,35,35,25,10,15,15,10,0,0,0,0
AL272005,BETA,2005,10,28,1200,,TS,12.8,-81,50,993,35,35,35,25,10,15,15,10,0,0,0,0
AL272005,BETA,2005,10,28,1800,,TS,13.2,-81.1,50,991,35,35,35,35,15,15,15,15,0,0,0,0
AL272005,BETA,2005,10,29,0,,TS,13.4,-81.2,60,988,40,40,40,40,20,20,20,20,0,0,0,0
AL272005,BETA,2005,10,29,600,,HU,13.6,-81.4,70,985,45,45,45,45,25,25,25,25,15,15,15,15
AL272005,BETA,2005,10,29,1200,,HU,13.7,-81.6,75,982,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005,10,29,1800,,HU,13.7,-82.1,75,980,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005,10,30,0,,HU,13.6,-82.6,90,970,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005,10,30,600,,HU,13.3,-83.1,100,962,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005,10,30,1200,L,HU,12.9,-83.5,90,970,50,50,50,50,25,25,25,25,15,15,15,15
AL272005,BETA,2005,10,30,1800,,TS,12.7,-84.1,55,990,60,60,50,50,30,30,20,20,0,0,0,0
AL272005,BETA,2005,10,31,0,,TD,12.7,-84.9,20,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,14,0,,TD,13.2,-62.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,14,600,,TD,13.6,-62.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,14,1200,,TD,13.8,-63.4,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,14,1800,,TD,14.1,-64.2,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,15,0,,TD,14.2,-65,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,15,600,,TS,14.3,-66,35,1004,40,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,15,1200,,TS,14.4,-67.1,35,1004,40,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,15,1800,,TD,14.7,-68.4,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,16,0,,TD,14.8,-69.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,16,600,,TD,14.8,-71.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,16,1200,,TD,14.7,-73.1,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,16,1800,,WV,14.8,-75.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,17,0,,WV,15,-77.6,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,17,600,,WV,15.3,-79.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,17,1200,,WV,15.6,-81.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,17,1800,,WV,15.8,-83.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,18,0,,WV,15.8,-84.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,18,600,,WV,15.7,-84.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,18,1200,,WV,15.5,-85.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,18,1800,,TS,15.7,-85.6,35,1006,75,0,0,75,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,19,0,,TS,16,-85.6,40,1005,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,19,600,,TS,16.1,-85.6,40,1004,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,19,1200,,TS,16.1,-85.4,45,1002,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,19,1800,,TS,16.2,-85.2,40,1004,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,20,0,,TS,16.4,-85,40,1005,90,0,0,90,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,20,600,,TS,16.6,-85,35,1006,90,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,20,1200,,TD,16.7,-85.2,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,20,1800,,TD,16.9,-85.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,21,0,,TD,17.1,-85.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,21,600,,LO,17,-85.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,21,1200,,LO,16.7,-84.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,21,1800,,LO,16.4,-84.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,GAMMA,2005,11,22,0,,LO,15.4,-83.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,19,1200,,EX,27,-48,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,19,1800,,EX,26.7,-47.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,20,0,,EX,26.7,-46.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,20,600,,EX,27.2,-45.9,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,20,1200,,EX,27.7,-44.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,20,1800,,EX,28,-43.5,35,1003,75,75,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,21,0,,EX,28.3,-42.2,35,1000,75,75,0,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,21,600,,EX,29,-41.1,35,998,150,100,75,125,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,21,1200,,EX,29.9,-40.1,35,996,150,100,75,150,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,21,1800,,EX,30.9,-39.6,40,994,150,100,75,150,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,22,0,,EX,31.5,-40.1,40,992,150,100,100,150,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,22,600,,EX,31.4,-39.9,45,990,150,100,100,175,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,22,1200,,EX,31.2,-39.8,45,988,175,125,125,200,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,22,1800,,SS,30.7,-40.5,45,986,175,150,150,250,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,23,0,,SS,29.9,-40.9,45,984,200,200,200,275,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,23,600,,SS,28.8,-41.3,45,983,250,200,225,275,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,23,1200,,TS,27.4,-41.2,50,983,250,200,250,275,45,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,23,1800,,TS,26.4,-40.8,50,983,200,175,225,250,50,30,0,50,0,0,0,0
AL292005,DELTA,2005,11,24,0,,TS,25.5,-40.2,55,982,175,150,200,225,50,30,30,50,0,0,0,0
AL292005,DELTA,2005,11,24,600,,TS,25,-39.6,55,981,150,150,200,225,50,30,30,50,0,0,0,0
AL292005,DELTA,2005,11,24,1200,,TS,24.8,-39,60,980,150,180,175,200,60,60,60,50,0,0,0,0
AL292005,DELTA,2005,11,24,1800,,TS,24.6,-38.9,60,980,150,160,160,180,60,60,60,60,0,0,0,0
AL292005,DELTA,2005,11,25,0,,TS,24.1,-39,60,980,140,140,140,160,60,60,60,70,0,0,0,0
AL292005,DELTA,2005,11,25,600,,TS,23.8,-39.3,55,982,125,130,140,150,60,60,45,70,0,0,0,0
AL292005,DELTA,2005,11,25,1200,,TS,23.3,-39.6,55,982,120,120,140,140,50,50,30,50,0,0,0,0
AL292005,DELTA,2005,11,25,1800,,TS,22.8,-39.8,50,985,110,120,130,125,40,50,30,40,0,0,0,0
AL292005,DELTA,2005,11,26,0,,TS,22.3,-39.8,45,989,100,125,125,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,26,600,,TS,21.8,-39.4,40,993,100,125,125,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,26,1200,,TS,22,-38.4,35,997,100,125,125,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,26,1800,,TS,22.6,-37.3,35,997,100,125,100,90,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,27,0,,TS,23.5,-35.8,35,998,100,100,90,60,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,27,600,,TS,24.8,-34,45,993,100,100,90,75,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,27,1200,,TS,26.7,-31.9,60,982,120,120,90,120,60,60,0,60,0,0,0,0
AL292005,DELTA,2005,11,27,1800,,TS,28.3,-29.9,60,982,120,120,90,120,60,60,0,60,0,0,0,0
AL292005,DELTA,2005,11,28,0,,TS,29.1,-27.5,60,983,120,120,90,120,60,60,0,60,0,0,0,0
AL292005,DELTA,2005,11,28,600,,TS,29.9,-24.8,60,984,125,150,100,125,60,100,75,60,0,0,0,0
AL292005,DELTA,2005,11,28,1200,,EX,30.2,-21.6,60,985,125,165,165,125,60,110,90,65,0,0,0,0
AL292005,DELTA,2005,11,28,1800,,EX,30.2,-18.2,60,986,125,180,210,125,60,120,90,75,0,0,0,0
AL292005,DELTA,2005,11,29,0,,EX,30.2,-14.6,55,988,125,165,150,105,60,90,75,60,0,0,0,0
AL292005,DELTA,2005,11,29,600,,EX,30.7,-10.9,50,992,125,150,100,90,60,75,60,45,0,0,0,0
AL292005,DELTA,2005,11,29,1200,,EX,32.6,-6.6,35,1000,0,150,150,0,0,0,0,0,0,0,0,0
AL292005,DELTA,2005,11,29,1800,,EX,35.3,-1,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,11,29,600,,TS,31.5,-49.2,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,11,29,1200,,TS,31.6,-50,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,11,29,1800,,TS,31.4,-50.8,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,11,30,0,,TS,31.4,-51.5,45,993,45,45,90,120,0,0,0,0,0,0,0,0
AL302005,EPSILON,2005,11,30,600,,TS,31.1,-52.5,50,992,60,45,75,120,0,0,0,30,0,0,0,0
AL302005,EPSILON,2005,11,30,1200,,TS,30.8,-53.5,55,991,60,60,75,90,0,0,0,30,0,0,0,0
AL302005,EPSILON,2005,11,30,1800,,TS,30.1,-54.2,50,991,60,90,60,60,0,0,0,30,0,0,0,0
AL302005,EPSILON,2005,12,1,0,,TS,29.7,-53.8,50,992,60,90,60,60,0,30,30,30,0,0,0,0
AL302005,EPSILON,2005,12,1,600,,TS,30,-52.7,50,992,75,75,75,75,0,45,0,0,0,0,0,0
AL302005,EPSILON,2005,12,1,1200,,TS,30.8,-51.9,50,992,75,75,75,75,0,45,0,0,0,0,0,0
AL302005,EPSILON,2005,12,1,1800,,TS,31.4,-51.3,55,991,90,90,90,90,30,40,30,30,0,0,0,0
AL302005,EPSILON,2005,12,2,0,,TS,31.9,-50.6,55,991,90,90,90,90,30,30,30,30,0,0,0,0
AL302005,EPSILON,2005,12,2,600,,TS,32.5,-49.8,55,990,90,75,75,90,30,30,30,30,0,0,0,0
AL302005,EPSILON,2005,12,2,1200,,TS,33.2,-48.9,60,989,90,75,75,90,30,30,30,30,0,0,0,0
AL302005,EPSILON,2005,12,2,1800,,HU,33.9,-47.9,65,987,90,90,90,90,30,30,30,30,15,15,15,15
AL302005,EPSILON,2005,12,3,0,,HU,34.3,-47.1,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,EPSILON,2005,12,3,600,,HU,34.5,-46.2,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,EPSILON,2005,12,3,1200,,HU,34.5,-45,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,EPSILON,2005,12,3,1800,,HU,34.5,-43.7,65,987,100,100,100,100,40,40,40,40,20,20,20,20
AL302005,EPSILON,2005,12,4,0,,HU,34.3,-42.3,65,987,90,100,100,75,40,45,45,30,0,25,25,0
AL302005,EPSILON,2005,12,4,600,,HU,34.4,-41.1,65,987,75,100,100,75,30,45,45,30,0,20,20,0
AL302005,EPSILON,2005,12,4,1200,,HU,34.3,-39.8,70,984,75,75,100,75,30,30,45,30,0,20,20,0
AL302005,EPSILON,2005,12,4,1800,,HU,34.3,-38.8,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005,12,5,0,,HU,34.2,-37.8,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005,12,5,600,,HU,34,-36.7,75,981,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005,12,5,1200,,HU,33.8,-35.5,75,981,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,EPSILON,2005,12,5,1800,,HU,33.7,-34.6,70,985,75,75,100,75,30,30,50,30,0,20,20,0
