HURID,NAME,YEAR,MONTH,DAY,HOURS,RECID,StatusOfSys,LAT,LOG,MaxWind,MinPress,34KTWindNE,34KTWindSE,34KTWindSW,34KTWindNW,50KTWindNE,50KTWindSE,50KTWindSW,50KTWindNW,64KTWindNE,64KTWindSE,64KTWindSW,64KTWindNW
EP132007,THIRTEEN,2007,9,19,1200,,TD,17,-127.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,19,1800,,TD,17.4,-128.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,20,0,,TD,17.6,-129.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,20,600,,TD,17.7,-129.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,20,1200,,TD,17.8,-130,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,20,1800,,TD,17.8,-130.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,21,0,,LO,17.7,-130.3,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,21,600,,LO,17.5,-130.5,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,21,1200,,LO,17.2,-130.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,21,1800,,LO,16.8,-130.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,22,0,,LO,16.6,-130.1,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,22,600,,LO,16.8,-129.4,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,22,1200,,LO,16.9,-128.7,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,22,1800,,LO,16.9,-128.2,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,23,0,,LO,16.9,-127.9,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,23,600,,LO,16.9,-127.6,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,23,1200,,LO,16.9,-127.4,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,23,1800,,LO,17,-127.3,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,24,0,,LO,17.2,-127.6,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,24,600,,LO,17.3,-128,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,24,1200,,LO,17.5,-128.6,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,24,1800,,LO,17.9,-129.3,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP132007,THIRTEEN,2007,9,25,0,,LO,18,-130.3,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,9,29,0,,TD,14.7,-108.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,9,29,600,,TD,15,-110,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,9,29,1200,,TS,15.4,-110.9,35,1004,0,30,60,30,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,9,29,1800,,TS,16,-111.7,35,1003,0,30,60,30,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,9,30,0,,TS,16.7,-112.2,35,1003,0,30,60,30,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,9,30,600,,TS,17.4,-112.6,40,1001,0,30,60,30,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,9,30,1200,,TS,18.1,-113,50,997,30,30,60,30,15,15,15,15,0,0,0,0
EP142007,JULIETTE,2007,9,30,1800,,TS,18.9,-113.5,50,997,30,30,60,30,15,15,15,15,0,0,0,0
EP142007,JULIETTE,2007,10,1,0,,TS,19.7,-114,45,1000,30,30,60,75,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,1,600,,TS,20.5,-114.6,45,1001,30,30,60,75,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,1,1200,,TS,21.4,-115.1,40,1003,30,30,60,75,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,1,1800,,TS,22.3,-115.4,35,1003,30,30,60,60,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,2,0,,TD,23.1,-115.8,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,2,600,,TD,23.5,-116.1,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,2,1200,,LO,23.8,-116.2,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,2,1800,,LO,24,-116.2,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,3,0,,LO,24,-116.1,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,3,600,,LO,23.9,-116,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,3,1200,,LO,23.8,-115.9,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,3,1800,,LO,23.6,-115.6,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,4,0,,LO,23.4,-115.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,4,600,,LO,23.2,-114.5,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,4,1200,,LO,22.9,-113.8,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,4,1800,,LO,22.4,-113,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP142007,JULIETTE,2007,10,5,0,,LO,21.9,-112,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,15,0,,TD,15,-108.7,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,15,600,,TD,15,-108.8,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,15,1200,,TD,14.9,-108.9,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,15,1800,,TD,14.7,-108.9,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,16,0,,TD,14.5,-108.9,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,16,600,,TD,14.3,-108.7,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,16,1200,,TS,14.1,-108.4,35,1001,0,0,90,45,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,16,1800,,TD,14,-108,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,17,0,,TD,14,-107.6,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,17,600,,TS,14.3,-107.1,35,1000,0,75,90,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,17,1200,,TS,14.4,-106.4,35,1000,0,75,90,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,17,1800,,TS,14.5,-105.6,35,1000,0,75,90,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,18,0,,TS,14.7,-104.9,35,1000,0,75,90,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,18,600,,TS,15.2,-104.2,35,1000,0,75,90,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,18,1200,,TS,16,-103.7,35,1000,0,75,90,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,18,1800,,TS,16.5,-103.9,35,1000,30,75,90,30,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,19,0,,TS,16.6,-104.3,35,1000,30,60,75,30,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,19,600,,TS,16.8,-104.6,35,1000,30,60,60,45,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,19,1200,,TS,17,-105,40,999,45,60,60,45,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,19,1800,,TS,17.2,-105.3,45,998,60,75,60,60,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,20,0,,TS,17.4,-105.7,45,997,60,75,60,60,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,20,600,,TS,17.6,-106,50,995,60,60,60,60,30,0,0,30,0,0,0,0
EP152007,KIKO,2007,10,20,1200,,TS,17.9,-106.4,55,993,90,75,75,75,30,30,30,30,0,0,0,0
EP152007,KIKO,2007,10,20,1800,,TS,18.2,-106.8,60,991,90,75,75,75,30,30,30,30,0,0,0,0
EP152007,KIKO,2007,10,21,0,,TS,18.6,-107.1,60,991,90,75,75,75,30,30,30,30,0,0,0,0
EP152007,KIKO,2007,10,21,600,,TS,18.9,-107.2,60,992,80,50,65,80,40,20,20,40,0,0,0,0
EP152007,KIKO,2007,10,21,1200,,TS,19.2,-107.3,50,996,75,40,40,60,30,20,20,30,0,0,0,0
EP152007,KIKO,2007,10,21,1800,,TS,19.4,-107.5,45,998,75,40,40,60,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,22,0,,TS,19.5,-107.8,45,1000,60,30,30,50,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,22,600,,TS,19.6,-108.1,40,1001,60,30,30,50,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,22,1200,,TS,19.6,-108.6,40,1002,60,30,30,50,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,22,1800,,TS,19.6,-109.5,35,1003,45,30,30,45,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,23,0,,TD,19.4,-110.4,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,23,600,,TD,19.1,-111.4,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,23,1200,,TD,18.7,-112.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,23,1800,,TD,18.4,-113.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,24,0,,LO,18.4,-114.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,24,600,,LO,18.4,-115.9,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,24,1200,,LO,18.4,-117,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,24,1800,,LO,18.4,-118,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,25,0,,LO,18.5,-118.9,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,25,600,,LO,18.6,-119.7,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,25,1200,,LO,18.7,-120.5,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,25,1800,,LO,18.8,-121.3,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,26,0,,LO,19,-121.9,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,26,600,,LO,19.4,-122.2,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,26,1200,,LO,19.8,-122.4,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,26,1800,,LO,20.2,-122.5,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,27,0,,LO,20.7,-122.5,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP152007,KIKO,2007,10,27,600,,LO,21.1,-122.4,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
EP012008,ALMA,2008,5,29,0,,TD,10.1,-86.5,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
EP012008,ALMA,2008,5,29,600,,TS,10.7,-86.7,35,1002,30,60,60,45,0,0,0,0,0,0,0,0
EP012008,ALMA,2008,5,29,1200,,TS,11.3,-86.8,45,1000,30,90,90,60,0,0,0,0,0,0,0,0
EP012008,ALMA,2008,5,29,1800,,TS,12,-86.9,55,994,30,90,90,60,0,30,30,0,0,0,0,0
EP012008,ALMA,2008,5,29,2000,L,TS,12.3,-87,55,994,30,90,90,60,0,30,30,0,0,0,0,0
EP012008,ALMA,2008,5,30,0,,TS,12.9,-87.1,45,998,30,30,75,45,0,0,0,0,0,0,0,0
EP012008,ALMA,2008,5,30,600,,TD,14.1,-87.4,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP012008,ALMA,2008,5,30,1200,,TD,15,-88,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,27,600,,TD,12.2,-107.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,27,1200,,TS,12.6,-108.7,35,1005,0,60,60,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,27,1800,,TS,13,-109.5,45,1000,60,90,90,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,28,0,,TS,13.5,-110.5,50,997,60,90,90,60,30,30,0,0,0,0,0,0
EP022008,BORIS,2008,6,28,600,,TS,14,-111.5,50,997,60,90,90,60,30,30,0,0,0,0,0,0
EP022008,BORIS,2008,6,28,1200,,TS,14.4,-112.5,45,1000,60,90,90,60,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,28,1800,,TS,14.7,-113.4,45,1000,60,90,90,60,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,29,0,,TS,14.9,-114.2,45,1000,60,90,90,60,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,29,600,,TS,15,-115,45,1000,60,90,90,60,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,6,29,1200,,TS,14.9,-115.8,50,997,60,90,90,60,30,30,0,0,0,0,0,0
EP022008,BORIS,2008,6,29,1800,,TS,14.8,-116.8,55,995,60,100,100,60,30,50,0,0,0,0,0,0
EP022008,BORIS,2008,6,30,0,,TS,14.8,-117.9,60,992,60,100,100,60,30,50,30,0,0,0,0,0
EP022008,BORIS,2008,6,30,600,,TS,14.9,-119,60,992,60,100,100,60,30,50,30,0,0,0,0,0
EP022008,BORIS,2008,6,30,1200,,TS,14.9,-120.2,60,992,60,100,100,60,30,50,30,0,0,0,0,0
EP022008,BORIS,2008,6,30,1800,,TS,14.8,-121.4,60,992,60,90,90,60,35,45,35,35,0,0,0,0
EP022008,BORIS,2008,7,1,0,,HU,14.7,-122.5,65,989,60,75,75,60,45,45,45,45,35,35,35,35
EP022008,BORIS,2008,7,1,600,,HU,14.6,-123.5,65,989,60,75,75,60,45,45,45,45,35,35,35,35
EP022008,BORIS,2008,7,1,1200,,HU,14.7,-124.3,65,989,75,75,75,75,45,45,45,45,30,30,30,30
EP022008,BORIS,2008,7,1,1800,,TS,14.9,-125,60,991,90,75,75,90,45,35,35,45,0,0,0,0
EP022008,BORIS,2008,7,2,0,,HU,15.3,-125.6,65,988,90,75,75,75,45,35,35,45,25,25,25,25
EP022008,BORIS,2008,7,2,600,,HU,15.7,-126.2,70,985,75,75,75,60,45,45,45,35,30,30,30,30
EP022008,BORIS,2008,7,2,1200,,HU,16.2,-126.9,65,988,60,75,75,60,30,40,40,30,25,25,25,25
EP022008,BORIS,2008,7,2,1800,,TS,16.6,-127.4,55,992,60,60,60,60,30,30,0,30,0,0,0,0
EP022008,BORIS,2008,7,3,0,,TS,16.9,-127.9,50,995,60,60,60,60,30,30,0,30,0,0,0,0
EP022008,BORIS,2008,7,3,600,,TS,17.2,-128.4,50,995,60,60,60,60,30,30,0,30,0,0,0,0
EP022008,BORIS,2008,7,3,1200,,TS,17.3,-129,40,1000,60,60,60,60,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,3,1800,,TS,17.3,-129.6,35,1002,60,60,60,60,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,4,0,,TD,17.2,-130.2,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,4,600,,TD,17.1,-130.8,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,4,1200,,LO,17,-131.5,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,4,1800,,LO,16.8,-132.4,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,5,0,,LO,16.5,-133.2,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,5,600,,LO,16.2,-134,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,5,1200,,LO,16,-135,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,5,1800,,LO,16,-136.2,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,6,0,,LO,15.9,-137.2,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP022008,BORIS,2008,7,6,600,,LO,15.8,-138,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,27,1800,,TD,13.5,-122,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,28,0,,TD,13.9,-122.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,28,600,,TD,14.2,-123.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,28,1200,,TS,14.4,-124.3,35,1005,50,40,0,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,28,1800,,TS,14.6,-125,45,1000,60,50,0,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,29,0,,TS,14.6,-125.7,45,999,60,50,0,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,29,600,,TS,14.6,-126.4,45,1000,50,40,30,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,29,1200,,TS,14.5,-127.1,40,1002,50,30,40,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,29,1800,,TS,14.4,-127.9,40,1002,50,30,40,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,30,0,,TS,14.3,-128.8,40,1002,50,30,40,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,30,600,,TS,14.3,-129.7,40,1002,50,30,40,50,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,30,1200,,TD,14.2,-130.7,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,6,30,1800,,LO,14.1,-131.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,1,0,,LO,14.1,-132.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,1,600,,LO,14.1,-133.7,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,1,1200,,LO,14.1,-134.5,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,1,1800,,LO,14,-135.3,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,2,0,,LO,13.8,-136,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,2,600,,LO,13.5,-136.5,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,2,1200,,LO,13.1,-136.9,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,2,1800,,LO,12.8,-137.1,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP032008,CRISTINA,2008,7,3,0,,LO,12.5,-137.2,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,1,1800,,TD,15.4,-106.2,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,2,0,,TD,16,-106.6,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,2,600,,TD,16.7,-107.1,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,2,1200,,TS,17.4,-107.6,35,1003,45,60,60,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,2,1800,,TS,18,-108.2,35,1004,45,60,60,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,3,0,,TS,18.7,-108.6,35,1004,75,75,75,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,3,600,,TS,19.4,-109,35,1005,75,75,75,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,3,1200,,TS,19.9,-109.3,35,1005,75,75,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,3,1800,,TD,20.5,-110.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,4,0,,TD,20.9,-110.9,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,4,600,,LO,20.4,-111.5,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,4,1200,,LO,20.3,-112.1,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,4,1800,,LO,20.1,-112.8,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,5,0,,LO,20.1,-113.2,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,5,600,,LO,20.1,-113.4,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,5,1200,,LO,20.2,-113.6,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,5,1800,,LO,20.2,-113.8,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,6,0,,LO,20.2,-114.3,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP042008,DOUGLAS,2008,7,6,600,,LO,20.4,-115,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP052008,FIVE,2008,7,5,1800,,TD,14.1,-99.8,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP052008,FIVE,2008,7,6,0,,TD,14.8,-100.8,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP052008,FIVE,2008,7,6,600,,TD,15.5,-101.7,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP052008,FIVE,2008,7,6,1200,,TD,16.2,-102,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP052008,FIVE,2008,7,6,1800,,TD,16.8,-102.1,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP052008,FIVE,2008,7,7,0,,TD,17.5,-102.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP052008,FIVE,2008,7,7,600,,TD,18.3,-102.7,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,11,1800,,TD,11.1,-93.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,12,0,,TD,11.7,-95.2,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,12,600,,TS,12.3,-96.6,35,1005,20,0,0,30,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,12,1200,,TS,12.9,-98.1,45,1002,30,30,30,30,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,12,1800,,TS,13.5,-99.6,45,1000,40,30,30,30,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,13,0,,TS,14.1,-101,50,997,40,40,40,30,20,20,0,0,0,0,0,0
EP062008,ELIDA,2008,7,13,600,,TS,14.6,-102.4,50,996,40,40,40,30,20,20,0,0,0,0,0,0
EP062008,ELIDA,2008,7,13,1200,,TS,15,-103.6,55,994,40,40,40,30,20,20,0,0,0,0,0,0
EP062008,ELIDA,2008,7,13,1800,,TS,15.3,-104.9,55,994,40,50,40,30,20,20,0,0,0,0,0,0
EP062008,ELIDA,2008,7,14,0,,TS,15.5,-106.2,55,994,40,60,40,30,20,30,0,0,0,0,0,0
EP062008,ELIDA,2008,7,14,600,,TS,15.6,-107.4,60,991,60,60,60,45,30,30,30,20,0,0,0,0
EP062008,ELIDA,2008,7,14,1200,,HU,15.7,-108.4,65,987,75,60,60,60,45,30,30,30,20,20,0,20
EP062008,ELIDA,2008,7,14,1800,,HU,15.8,-109.2,75,981,75,60,60,60,45,30,30,30,20,20,15,20
EP062008,ELIDA,2008,7,15,0,,HU,16,-109.8,75,981,75,60,60,60,45,30,30,30,20,20,15,20
EP062008,ELIDA,2008,7,15,600,,HU,16.2,-110.7,70,983,75,60,60,60,45,30,30,30,20,20,15,20
EP062008,ELIDA,2008,7,15,1200,,HU,16.3,-111.7,70,984,60,60,75,50,30,40,40,25,15,15,15,15
EP062008,ELIDA,2008,7,15,1800,,HU,16.3,-112.7,65,985,60,75,90,50,30,40,40,25,15,15,15,15
EP062008,ELIDA,2008,7,16,0,,HU,16.3,-113.7,65,986,75,90,90,60,30,40,30,25,15,15,15,15
EP062008,ELIDA,2008,7,16,600,,HU,16.4,-114.9,70,983,75,90,90,60,30,40,30,25,15,15,15,15
EP062008,ELIDA,2008,7,16,1200,,HU,16.6,-116,75,981,75,90,90,60,30,40,30,25,15,15,15,15
EP062008,ELIDA,2008,7,16,1800,,HU,16.9,-117.2,90,970,60,75,60,75,30,40,30,30,15,15,15,15
EP062008,ELIDA,2008,7,17,0,,HU,17.2,-118.4,90,970,60,75,60,75,30,40,30,30,15,15,15,15
EP062008,ELIDA,2008,7,17,600,,HU,17.1,-119.9,85,974,60,75,60,75,30,30,20,30,15,15,10,15
EP062008,ELIDA,2008,7,17,1200,,HU,17.1,-121.3,80,977,60,60,50,90,30,30,20,40,15,15,10,15
EP062008,ELIDA,2008,7,17,1800,,HU,17.2,-122.7,70,982,60,50,40,75,30,30,20,30,15,15,0,15
EP062008,ELIDA,2008,7,18,0,,HU,17.4,-124,65,987,60,40,30,75,25,20,20,30,15,0,0,15
EP062008,ELIDA,2008,7,18,600,,TS,17.6,-125.3,55,994,50,40,30,60,25,20,20,20,0,0,0,0
EP062008,ELIDA,2008,7,18,1200,,TS,17.8,-126.7,50,996,50,40,30,50,25,20,0,20,0,0,0,0
EP062008,ELIDA,2008,7,18,1800,,TS,18,-128.1,40,1000,50,0,0,50,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,19,0,,TS,18.2,-129.3,35,1003,45,0,0,40,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,19,600,,TD,18,-130.5,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP062008,ELIDA,2008,7,19,1200,,LO,17.8,-131.6,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
